customer_id,first_name,last_name,age,gender,marital_status,number_of_dependents,education_level,province,employment_status,monthly_income,income_band,monthly_expenses,account_tenure_years,monthly_transactions,avg_transaction_value,digital_login_frequency,branch_visit_count,late_payment_count,preferred_channel,has_savings_account,has_credit_card,has_home_loan,has_personal_loan,has_vehicle_finance,has_investment_account,active_products_count,credit_score,loan_utilisation_rate,days_since_last_default,churn_risk_label
CUST-01529,Kyle,Mokoena,19,Male,Single,0,Diploma,North West,Self-Employed,14400.0,LSM 5-6,9800.0,3.0,23,322.4,15,4,2,Digital-Preferred,1,0,0,1,1,0,3,570,0.56,9999,Low
CUST-01530,Lethiwe,Pretorius,35,Male,Married,5,Degree,Limpopo,Student,3476.6,LSM 1-4,3700.0,9.1,3,1406.93,6,6,5,Branch-Preferred,1,0,0,0,0,0,1,468,0.0,988,High
CUST-01531,Sandile,Khumalo,35,Male,Single,0,Degree,Gauteng,Employed,31000.0,LSM 7-8,17000.0,15.1,25,377.85,8,2,0,Passive,1,1,0,1,1,1,5,742,0.157,9999,Low
CUST-01532,Kagiso,Pretorius,33,Male,Single,1,Matric,Gauteng,Self-Employed,7900.0,LSM 1-4,6700.0,6.7,15,450.22,13,5,2,Digital-Preferred,1,1,0,0,0,0,2,559,0.569,354,Low
CUST-01533,Liezel,Ndlovu,63,Female,Married,3,No Matric,Limpopo,Retired,3096.19,LSM 1-4,3300.0,3.2,16,50.0,6,4,6,Branch-Preferred,0,0,0,1,0,0,1,392,0.824,698,Medium
CUST-01534,Nozipho,Khumalo,53,Female,Married,3,Postgraduate,North West,Employed,19000.0,LSM 5-6,12100.0,2.7,24,406.54,8,4,4,Branch-Preferred,1,1,1,1,0,1,5,574,0.4,868,Low
CUST-01535,Kiran,Joubert,44,Male,Married,3,Matric,Gauteng,Unemployed,1951.62,LSM 1-4,2000.0,2.4,18,655.13,22,6,4,Digital-Preferred,0,0,0,0,0,0,0,464,0.0,131,High
CUST-01536,Siphokazi,Pretorius,26,Female,Single,1,Degree,KwaZulu-Natal,Employed,27400.0,LSM 7-8,14400.0,2.7,17,657.14,27,1,0,Digital-Only,1,1,0,1,1,0,4,690,0.326,462,Low
CUST-01537,Samantha,Buthelezi,36,Female,Married,3,Degree,Gauteng,Employed,26000.0,LSM 7-8,18100.0,0.5,31,509.35,19,2,4,Digital-Preferred,1,1,0,1,0,1,4,530,0.619,283,Low
CUST-01538,Jade,Mthembu,21,Female,Single,1,Diploma,Western Cape,Unemployed,1183.24,LSM 1-4,1200.0,0.5,27,50.0,19,2,5,Digital-Preferred,1,0,0,1,0,0,2,397,0.754,9999,High
CUST-01539,Nandi,Mthethwa,26,Female,Single,0,Matric,Eastern Cape,Retired,2380.33,LSM 1-4,1400.0,7.2,12,55.27,7,1,0,Passive,0,0,0,0,0,0,0,633,0.0,9999,Medium
CUST-01540,Chanel,Williams,41,Female,Married,1,No Matric,Gauteng,Employed,1000.0,LSM 1-4,1000.0,5.3,11,60.92,1,2,2,Passive,1,0,0,0,0,0,1,582,0.0,178,High
CUST-01541,Sipho,Maharaj,30,Male,Married,1,Diploma,Eastern Cape,Self-Employed,15900.0,LSM 5-6,8500.0,5.3,25,193.09,16,1,0,Digital-Preferred,1,1,0,0,0,0,2,683,0.366,592,Low
CUST-01542,Bongani,Nkosi,53,Male,Divorced,1,Diploma,Eastern Cape,Employed,26600.0,LSM 7-8,15100.0,1.9,23,971.79,7,9,3,Branch-Preferred,1,0,0,1,0,0,2,546,0.543,21,High
CUST-01543,Anika,Williams,33,Female,Married,2,Degree,KwaZulu-Natal,Employed,29900.0,LSM 7-8,14700.0,10.1,22,899.22,18,5,0,Digital-Preferred,1,1,1,0,1,0,4,688,0.239,9999,Low
CUST-01544,Cleo,Mthethwa,54,Female,Single,0,Diploma,North West,Employed,22900.0,LSM 7-8,10700.0,8.1,26,222.18,15,5,2,Digital-Preferred,1,1,0,1,0,0,3,640,0.373,2046,Low
CUST-01545,Siphokazi,Joubert,40,Female,Married,5,Degree,Gauteng,Self-Employed,45800.0,Affluent,31900.0,8.0,27,1344.82,22,1,0,Digital-Only,1,1,1,0,0,1,4,705,0.35,9999,Low
CUST-01546,Bongani,Dlamini,30,Male,Single,0,Postgraduate,Gauteng,Employed,60200.0,Affluent,27400.0,0.5,53,420.96,21,2,3,Digital-Preferred,1,0,1,1,1,1,5,530,0.484,432,Low
CUST-01547,Luca,Ngubane,21,Male,Single,2,Degree,Western Cape,Employed,25100.0,LSM 7-8,14800.0,1.0,31,231.56,12,1,1,Digital-Preferred,1,1,1,1,0,1,5,626,0.293,9999,Low
CUST-01548,Nandi,Hendricks,60,Female,Married,3,No Matric,Western Cape,Retired,3516.13,LSM 1-4,3100.0,6.5,3,889.76,19,5,1,Digital-Preferred,1,0,0,0,0,0,1,667,0.0,9999,Medium
CUST-01549,Musa,Mokoena,42,Male,Married,2,Matric,KwaZulu-Natal,Employed,15800.0,LSM 5-6,8400.0,6.0,22,130.63,13,2,0,Digital-Preferred,1,1,0,0,1,0,3,673,0.24,9999,Low
CUST-01550,Nandi,Khumalo,34,Female,Single,1,Diploma,Free State,Employed,27700.0,LSM 7-8,19800.0,7.4,27,921.57,20,3,0,Digital-Preferred,1,1,1,0,1,0,4,649,0.531,844,Low
CUST-01551,Cleo,Ndlovu,22,Female,Single,0,Diploma,Gauteng,Employed,12100.0,LSM 5-6,7000.0,5.1,30,58.05,15,2,5,Digital-Preferred,1,0,0,0,1,0,2,447,0.674,768,Medium
CUST-01552,Heinrich,Williams,27,Male,Single,0,Matric,KwaZulu-Natal,Unemployed,1056.57,LSM 1-4,500.0,5.5,21,281.44,18,0,4,Digital-Preferred,0,0,0,0,0,0,0,448,0.0,287,High
CUST-01553,Arjun,Daniels,28,Male,Single,2,Diploma,Mpumalanga,Employed,15500.0,LSM 5-6,8200.0,7.9,27,331.88,20,1,0,Digital-Preferred,1,1,0,1,1,0,4,659,0.385,9999,Low
CUST-01554,Pieter,Nkosi,29,Male,Married,3,Matric,North West,Unemployed,701.66,LSM 1-4,700.0,2.5,20,50.0,9,3,2,Passive,1,0,0,1,0,0,2,549,0.7,2873,Medium
CUST-01555,Siyanda,Williams,23,Male,Single,1,Matric,Western Cape,Employed,3100.0,LSM 1-4,2700.0,0.5,9,199.58,13,3,1,Digital-Preferred,1,0,0,0,0,0,1,570,0.0,10,High
CUST-01556,Megan,Daniels,28,Female,Single,0,Degree,Gauteng,Employed,33800.0,LSM 7-8,17200.0,7.4,35,841.96,24,3,0,Digital-Preferred,1,1,0,1,1,0,4,711,0.198,9999,Low
CUST-01557,Kefilwe,Motsepe,47,Female,Married,1,Matric,KwaZulu-Natal,Unemployed,1419.47,LSM 1-4,1500.0,7.1,9,168.73,7,3,5,Passive,1,0,0,0,0,0,1,498,0.0,1553,High
CUST-01558,Sipho,Govender,36,Male,Married,2,Diploma,Gauteng,Employed,12400.0,LSM 5-6,7000.0,7.4,10,599.13,1,3,0,Passive,1,0,0,0,0,0,1,623,0.0,1086,Medium
CUST-01559,Zanele,Cele,36,Female,Married,4,Diploma,Western Cape,Employed,22800.0,LSM 7-8,14500.0,6.9,26,728.38,7,8,5,Branch-Preferred,1,1,1,1,0,1,5,528,0.524,204,Low
CUST-01560,Kiran,Cele,31,Male,Single,0,Diploma,Eastern Cape,Employed,23400.0,LSM 7-8,14900.0,5.6,25,713.11,13,4,2,Digital-Preferred,1,1,1,1,1,0,5,595,0.444,689,Low
CUST-01561,Sbusiso,Maharaj,29,Male,Single,0,Matric,KwaZulu-Natal,Employed,12700.0,LSM 5-6,6700.0,6.5,17,196.5,15,2,4,Digital-Preferred,1,0,0,0,1,0,2,498,0.481,1055,Low
CUST-01562,Nomvula,Mkhize,32,Female,Married,1,Diploma,Western Cape,Employed,15300.0,LSM 5-6,10200.0,7.2,20,511.05,29,3,2,Digital-Preferred,1,0,0,0,0,0,1,574,0.0,421,Medium
CUST-01563,Tayla,Motsepe,37,Female,Single,0,Matric,Limpopo,Retired,3534.57,LSM 1-4,2600.0,6.6,13,50.0,17,5,2,Digital-Preferred,1,0,0,1,0,0,2,582,0.422,431,Low
CUST-01564,Lerato,Motsepe,48,Female,Married,0,Diploma,Gauteng,Employed,22100.0,LSM 7-8,9900.0,14.3,32,302.68,0,5,0,Branch-Preferred,1,0,0,0,1,0,2,742,0.358,9999,Low
CUST-01565,Jason,Khumalo,26,Male,Married,2,Matric,Gauteng,Self-Employed,3300.0,LSM 1-4,3500.0,2.2,8,500.34,20,1,3,Digital-Preferred,0,1,0,0,0,0,1,510,0.639,399,Medium
CUST-01566,Megan,Smith,66,Female,Divorced,3,Postgraduate,Limpopo,Employed,64900.0,Affluent,44500.0,19.0,43,1124.46,0,6,2,Branch-Preferred,1,1,1,0,1,1,5,698,0.408,98,Low
CUST-01567,Thabo,Govender,25,Male,Married,1,Degree,Gauteng,Employed,38000.0,LSM 7-8,22300.0,0.7,41,344.01,21,3,1,Digital-Preferred,1,1,0,0,0,0,2,552,0.528,9999,Low
CUST-01568,Shenay,Johnson,32,Female,Married,4,Diploma,Gauteng,Employed,6700.0,LSM 1-4,6800.0,6.6,21,176.1,17,2,5,Digital-Preferred,1,0,0,0,0,0,1,477,0.0,346,High
CUST-01569,Priya,Pretorius,36,Female,Married,1,Matric,Gauteng,Retired,2007.05,LSM 1-4,2100.0,1.5,14,199.48,17,2,5,Digital-Preferred,1,0,0,0,0,0,1,451,0.0,144,Medium
CUST-01570,Ayanda,Khumalo,22,Female,Single,1,Matric,Western Cape,Employed,11800.0,LSM 5-6,8300.0,3.9,9,1172.32,26,1,6,Digital-Only,1,1,0,0,0,0,2,440,0.742,9999,Medium
CUST-01571,Mandla,Buthelezi,32,Male,Single,0,Degree,Eastern Cape,Self-Employed,46100.0,Affluent,26500.0,10.9,40,680.91,3,1,1,Passive,1,1,1,1,1,0,5,678,0.419,9999,Low
CUST-01572,Musa,Motsepe,57,Male,Married,0,Diploma,Western Cape,Employed,21200.0,LSM 7-8,13800.0,6.5,26,419.15,0,3,0,Passive,1,1,0,1,0,1,4,705,0.329,875,Low
CUST-01573,Thandi,Jacobs,34,Female,Married,4,Degree,KwaZulu-Natal,Employed,41100.0,Affluent,26600.0,10.7,29,1111.29,9,6,3,Branch-Preferred,1,1,1,0,1,0,4,613,0.351,9999,Low
CUST-01574,Priya,Cele,49,Male,Divorced,1,Degree,Western Cape,Unemployed,1337.16,LSM 1-4,1300.0,3.8,5,285.82,19,5,1,Digital-Preferred,1,1,0,0,0,0,2,578,0.66,1430,High
CUST-01575,Kefilwe,Reddy,43,Female,Single,0,Matric,Gauteng,Unemployed,1824.51,LSM 1-4,900.0,0.5,10,125.75,15,1,0,Digital-Preferred,1,0,0,0,0,0,1,578,0.0,168,Medium
CUST-01576,Kim,Zulu,31,Female,Single,0,Degree,Mpumalanga,Employed,39500.0,LSM 7-8,29200.0,9.4,46,794.33,13,5,1,Digital-Preferred,1,1,1,0,1,1,5,685,0.5,3650,Low
CUST-01577,Tayla,Jacobs,32,Female,Married,3,Diploma,Free State,Unemployed,2845.28,LSM 1-4,3000.0,5.3,14,195.03,10,3,9,Passive,1,0,0,0,0,0,1,321,0.0,136,Medium
CUST-01578,Heinrich,Naidoo,51,Male,Single,0,Diploma,Western Cape,Retired,8456.55,LSM 5-6,6000.0,4.1,11,358.77,22,5,3,Digital-Preferred,1,0,0,1,0,0,2,589,0.695,9999,High
CUST-01579,Nokwanda,Mthethwa,18,Female,Single,0,Diploma,KwaZulu-Natal,Employed,12200.0,LSM 5-6,8000.0,0.5,17,439.67,29,4,1,Digital-Preferred,1,0,1,0,0,0,2,607,0.54,9999,Medium
CUST-01580,Sipho,Mokoena,34,Male,Single,1,Degree,Limpopo,Employed,50800.0,Affluent,38000.0,9.6,39,1196.79,13,7,0,Digital-Preferred,1,1,1,1,1,1,6,715,0.321,9999,Low
CUST-01581,Siyanda,Motsepe,39,Male,Single,2,No Matric,Gauteng,Unemployed,1871.43,LSM 1-4,2000.0,2.7,8,628.53,7,3,3,Passive,1,0,0,0,0,0,1,509,0.0,428,High
CUST-01582,Cleo,Nxumalo,70,Female,Married,3,No Matric,KwaZulu-Natal,Retired,1236.4,LSM 1-4,1300.0,6.2,17,50.0,17,5,4,Digital-Preferred,0,0,0,1,0,0,1,485,0.673,992,Medium
CUST-01583,Kiran,Pillay,35,Male,Married,3,Matric,North West,Employed,16800.0,LSM 5-6,9200.0,9.7,6,1860.78,13,2,2,Digital-Preferred,1,1,0,1,0,0,3,621,0.248,9999,Low
CUST-01584,Thandi,Johnson,27,Female,Single,0,Postgraduate,Gauteng,Employed,57300.0,Affluent,40400.0,11.0,59,611.36,20,1,0,Digital-Preferred,1,1,1,0,1,1,5,664,0.349,9999,Low
CUST-01585,Fatima,Cele,53,Female,Married,2,Diploma,Gauteng,Employed,14800.0,LSM 5-6,11700.0,10.2,37,320.31,0,3,0,Passive,1,1,1,1,0,0,4,688,0.312,893,Low
CUST-01586,Zanele,Adams,22,Female,Single,1,Matric,Western Cape,Employed,9000.0,LSM 5-6,6300.0,3.5,17,710.56,19,5,4,Digital-Preferred,1,1,0,0,0,0,2,482,0.658,646,High
CUST-01587,Palesa,Joubert,39,Female,Married,2,Diploma,Western Cape,Employed,12400.0,LSM 5-6,8100.0,6.6,12,593.06,14,1,3,Digital-Preferred,1,1,0,1,0,0,3,544,0.606,9999,Medium
CUST-01588,Chanel,Hendricks,37,Female,Married,5,Diploma,Eastern Cape,Employed,16600.0,LSM 5-6,13600.0,4.9,30,398.45,14,5,2,Digital-Preferred,1,1,1,0,0,0,3,586,0.714,365,Low
CUST-01589,Devan,Hendricks,26,Male,Single,0,Degree,Gauteng,Employed,15000.0,LSM 5-6,7100.0,3.6,22,194.17,11,1,0,Digital-Preferred,1,0,0,1,0,0,2,620,0.64,546,High
CUST-01590,Aaliya,Nkosi,29,Female,Married,2,Postgraduate,Limpopo,Self-Employed,49100.0,Affluent,25100.0,9.1,39,651.16,26,1,2,Digital-Only,1,1,1,0,1,0,4,598,0.448,9999,Low
CUST-01591,Ruan,Dlamini,23,Male,Single,0,Degree,Gauteng,Employed,44700.0,Affluent,24900.0,2.6,32,840.48,20,1,4,Digital-Preferred,1,0,0,1,1,0,3,452,0.555,9999,Medium
CUST-01592,Zanele,Williams,23,Female,Single,1,Degree,North West,Employed,36800.0,LSM 7-8,22300.0,4.6,31,581.94,16,9,6,Digital-Preferred,1,1,0,0,1,0,3,456,0.58,161,Low
CUST-01593,Kefilwe,Khumalo,30,Female,Married,1,Matric,Gauteng,Self-Employed,11700.0,LSM 5-6,6800.0,2.9,19,647.97,19,2,0,Digital-Preferred,1,0,1,1,0,0,3,629,0.36,9999,Low
CUST-01594,Aaliya,Joubert,27,Female,Single,0,Matric,Gauteng,Employed,11600.0,LSM 5-6,8100.0,9.6,25,174.53,18,0,2,Digital-Preferred,1,0,0,1,0,0,2,593,0.677,648,Medium
CUST-01595,Bongani,Adams,46,Male,Single,1,Diploma,Western Cape,Employed,14800.0,LSM 5-6,10400.0,5.0,22,572.41,6,4,0,Branch-Preferred,1,0,1,1,0,0,3,668,0.188,9999,Low
CUST-01596,Priya,Pretorius,74,Male,Widowed,0,Diploma,Gauteng,Employed,16400.0,LSM 5-6,9200.0,9.4,25,373.31,5,8,0,Branch-Preferred,1,1,1,0,0,0,3,700,0.462,9999,Low
CUST-01597,Priya,Dlamini,33,Male,Single,1,Matric,Eastern Cape,Employed,10700.0,LSM 5-6,6800.0,3.6,14,734.46,17,1,2,Digital-Preferred,1,1,1,0,0,0,3,575,0.416,903,Low
CUST-01598,Arjun,Dlamini,33,Male,Single,0,Degree,Gauteng,Employed,31700.0,LSM 7-8,18500.0,4.8,38,326.06,6,3,1,Passive,1,1,1,1,1,0,5,637,0.376,9999,Low
CUST-01599,Kagiso,Govender,41,Male,Married,2,Matric,KwaZulu-Natal,Employed,10100.0,LSM 5-6,7200.0,9.7,15,594.51,17,2,2,Digital-Preferred,1,0,0,0,0,0,1,588,0.0,9999,Medium
CUST-01600,Lethiwe,Brown,63,Male,Divorced,2,Matric,Gauteng,Employed,10500.0,LSM 5-6,9200.0,3.8,32,771.72,9,5,6,Branch-Preferred,1,0,0,0,0,0,1,418,0.0,446,High
CUST-01601,Tebogo,Mokoena,59,Male,Divorced,0,Matric,KwaZulu-Natal,Employed,15400.0,LSM 5-6,9000.0,1.3,15,311.68,4,7,0,Branch-Preferred,1,1,0,1,0,0,3,722,0.109,9999,Low
CUST-01602,Siphokazi,du Plessis,38,Female,Married,6,Degree,Gauteng,Employed,52700.0,Affluent,34700.0,5.4,48,542.8,23,2,0,Digital-Preferred,1,1,1,0,1,0,4,718,0.426,9999,Low
CUST-01603,Ruan,Williams,39,Male,Divorced,0,Degree,KwaZulu-Natal,Employed,29900.0,LSM 7-8,16800.0,9.6,47,774.24,7,3,0,Passive,1,1,1,1,1,0,5,746,0.345,9999,Low
CUST-01604,Nokwanda,Smith,64,Female,Single,0,Matric,Gauteng,Self-Employed,5800.0,LSM 1-4,3600.0,7.7,22,136.8,10,4,4,Branch-Preferred,1,0,0,1,1,0,3,578,0.395,299,Medium
CUST-01605,Johan,du Plessis,50,Male,Married,0,Degree,Mpumalanga,Employed,30800.0,LSM 7-8,19600.0,4.8,36,567.16,5,2,4,Passive,1,1,1,0,1,0,4,547,0.61,1575,Low
CUST-01606,Palesa,Govender,40,Female,Single,1,Degree,Limpopo,Employed,47700.0,Affluent,32700.0,6.3,44,676.73,15,3,1,Digital-Preferred,1,1,1,0,1,1,5,666,0.48,9999,Low
CUST-01607,Pieter,Jacobs,33,Male,Married,1,Diploma,Gauteng,Unemployed,675.14,LSM 1-4,700.0,7.1,11,394.47,19,5,5,Digital-Preferred,0,0,0,0,0,0,0,453,0.0,529,Medium
CUST-01608,Lerato,Daniels,33,Female,Married,4,Degree,Gauteng,Employed,26000.0,LSM 7-8,15500.0,10.7,26,273.43,17,5,5,Digital-Preferred,1,1,1,1,1,0,5,518,0.499,547,Low
CUST-01609,Kim,Mthethwa,30,Female,Single,1,Matric,Gauteng,Employed,3800.0,LSM 1-4,3700.0,5.0,8,709.91,20,1,0,Digital-Preferred,1,0,0,0,0,0,1,644,0.0,9999,Medium
CUST-01610,Lerato,Reddy,49,Female,Married,1,Diploma,Gauteng,Employed,21400.0,LSM 7-8,14300.0,8.1,12,896.17,7,2,1,Passive,1,1,1,1,0,1,5,655,0.249,9999,Low
CUST-01611,Marco,Mokoena,33,Male,Married,1,Matric,Western Cape,Employed,9200.0,LSM 5-6,5800.0,8.2,21,50.0,15,6,3,Digital-Preferred,1,0,0,0,0,0,1,515,0.0,1007,High
CUST-01612,Ayanda,Williams,30,Female,Single,0,Diploma,KwaZulu-Natal,Self-Employed,21300.0,LSM 7-8,14200.0,12.9,12,965.94,9,1,2,Passive,1,1,0,0,0,0,2,579,0.478,115,Medium
CUST-01613,Bongani,Ndlovu,44,Male,Married,2,Diploma,Free State,Employed,23300.0,LSM 7-8,11400.0,3.1,31,342.17,20,4,2,Digital-Preferred,1,0,1,1,0,0,3,585,0.519,9999,Low
CUST-01614,Tebogo,Nxumalo,45,Male,Divorced,0,No Matric,Limpopo,Unemployed,998.94,LSM 1-4,500.0,3.1,8,50.0,9,4,1,Branch-Preferred,0,0,0,0,0,0,0,579,0.0,9999,Medium
CUST-01615,Vusi,Mokoena,27,Male,Single,1,Diploma,Gauteng,Retired,7507.42,LSM 1-4,6500.0,4.0,7,773.85,15,5,1,Digital-Preferred,1,1,0,0,1,0,3,581,0.48,1598,Low
CUST-01616,Ashleigh,Mkhize,35,Female,Single,0,Diploma,Gauteng,Employed,8200.0,LSM 5-6,5400.0,8.0,27,50.0,15,5,3,Digital-Preferred,1,0,0,0,0,0,1,545,0.0,145,Low
CUST-01617,Tebogo,Pillay,61,Male,Widowed,0,Matric,Gauteng,Employed,13900.0,LSM 5-6,7100.0,5.2,8,705.44,9,5,1,Branch-Preferred,1,1,0,1,0,0,3,615,0.496,451,Low
CUST-01618,Aaliya,Maharaj,21,Female,Single,0,Matric,Gauteng,Self-Employed,6800.0,LSM 1-4,4400.0,3.4,9,302.32,27,2,0,Digital-Preferred,1,0,0,1,0,0,2,630,0.365,1307,Medium
CUST-01619,Rayan,Brown,53,Male,Married,1,No Matric,Western Cape,Student,2584.17,LSM 1-4,2100.0,5.5,7,346.97,17,4,4,Digital-Preferred,1,0,0,1,0,0,2,497,0.622,1297,High
CUST-01620,Mandla,Pretorius,47,Male,Married,5,Matric,Gauteng,Employed,15500.0,LSM 5-6,11800.0,6.0,22,409.18,15,1,5,Digital-Preferred,1,1,0,0,1,0,3,473,0.581,420,Low
CUST-01621,Mandla,Naidoo,35,Male,Married,1,Degree,Gauteng,Employed,20200.0,LSM 7-8,11500.0,6.7,19,72.22,12,3,1,Digital-Preferred,1,1,0,0,0,0,2,606,0.449,9999,Medium
CUST-01622,Kyle,Pillay,32,Male,Single,1,Degree,Gauteng,Employed,51900.0,Affluent,36500.0,11.1,56,644.33,26,0,1,Digital-Only,1,1,1,1,1,0,5,682,0.46,9999,Low
CUST-01623,Fatima,Dlamini,41,Female,Single,0,Matric,Eastern Cape,Unemployed,1629.9,LSM 1-4,1200.0,2.2,3,549.88,12,3,2,Digital-Preferred,1,0,0,0,0,0,1,575,0.0,9999,Medium
CUST-01624,Palesa,Maharaj,60,Female,Divorced,0,Diploma,Gauteng,Employed,21800.0,LSM 7-8,15500.0,6.0,57,216.17,11,5,3,Digital-Preferred,1,1,0,1,1,0,4,589,0.628,9999,Low
CUST-01625,Ashleigh,Dlamini,33,Female,Single,0,Diploma,Free State,Employed,15000.0,LSM 5-6,10900.0,2.4,12,656.18,18,4,3,Digital-Preferred,1,0,1,0,0,1,3,492,0.625,453,Medium
CUST-01626,Vusi,du Plessis,38,Male,Married,1,Postgraduate,KwaZulu-Natal,Employed,48300.0,Affluent,27800.0,8.9,66,570.22,24,1,2,Digital-Only,1,1,1,1,0,0,4,650,0.266,9999,Low
CUST-01627,Bongani,February,50,Male,Married,0,No Matric,KwaZulu-Natal,Unemployed,688.35,LSM 1-4,400.0,4.5,19,50.0,12,11,2,Digital-Preferred,1,0,0,0,0,0,1,590,0.0,9999,High
CUST-01628,Tayla,Hendricks,41,Female,Single,0,Diploma,Western Cape,Employed,30800.0,LSM 7-8,18100.0,10.3,30,539.1,5,3,1,Passive,1,0,0,1,1,1,4,658,0.436,9999,Low
CUST-01629,Marco,Pretorius,34,Male,Married,1,Diploma,Western Cape,Self-Employed,16200.0,LSM 5-6,7800.0,6.1,23,334.76,12,3,0,Digital-Preferred,1,1,0,1,0,0,3,663,0.325,9999,Low
CUST-01630,Nhlanhla,Ngubane,56,Male,Married,0,Matric,KwaZulu-Natal,Unemployed,1790.34,LSM 1-4,1000.0,3.8,8,340.83,2,4,1,Branch-Preferred,1,0,0,0,0,0,1,649,0.0,9999,Medium
CUST-01631,Fatima,Smith,57,Female,Widowed,0,No Matric,Western Cape,Unemployed,1655.03,LSM 1-4,900.0,4.4,14,179.83,3,3,5,Passive,0,1,0,0,0,0,1,454,0.57,717,Medium
CUST-01632,Lethiwe,Johnson,61,Male,Married,1,No Matric,KwaZulu-Natal,Retired,2850.47,LSM 1-4,2200.0,10.4,6,414.35,15,1,4,Digital-Preferred,1,0,0,0,0,0,1,565,0.0,557,Medium
CUST-01633,Luca,Motsepe,43,Male,Married,2,Matric,KwaZulu-Natal,Employed,4900.0,LSM 1-4,4500.0,0.6,19,422.96,15,7,2,Digital-Preferred,0,0,0,1,0,0,1,582,0.576,792,High
CUST-01634,Sbusiso,Ndlovu,31,Male,Married,3,Degree,Gauteng,Employed,12500.0,LSM 5-6,9400.0,4.0,20,238.4,6,5,7,Branch-Preferred,1,0,1,1,0,0,3,400,0.761,10,High
CUST-01635,Kefilwe,Joubert,48,Female,Divorced,1,Diploma,Eastern Cape,Employed,29500.0,LSM 7-8,22900.0,7.1,22,1356.9,15,3,4,Digital-Preferred,1,1,0,1,1,0,4,530,0.549,65,Low
CUST-01636,Ruan,Naidoo,38,Male,Divorced,3,Matric,Eastern Cape,Retired,4948.96,LSM 1-4,5200.0,3.4,17,50.0,4,5,3,Branch-Preferred,1,0,0,0,0,0,1,555,0.0,1697,Medium
CUST-01637,Kefilwe,Williams,21,Female,Single,0,Degree,Eastern Cape,Employed,27600.0,LSM 7-8,14100.0,4.0,31,740.39,19,1,6,Digital-Preferred,1,0,0,1,1,0,3,449,0.637,542,Low
CUST-01638,André,Brown,63,Male,Married,3,Matric,North West,Self-Employed,18600.0,LSM 5-6,10100.0,6.1,17,425.87,4,4,0,Branch-Preferred,1,1,0,1,1,0,4,708,0.35,9999,Low
CUST-01639,Arjun,Nxumalo,52,Male,Single,0,Postgraduate,Western Cape,Employed,78500.0,Affluent,51300.0,11.0,59,945.53,12,2,1,Digital-Preferred,1,1,1,1,1,1,6,739,0.364,2426,Low
CUST-01640,Vusi,Cele,36,Male,Married,1,Matric,Mpumalanga,Unemployed,3708.81,LSM 1-4,2900.0,5.6,17,460.28,23,1,5,Digital-Only,0,0,0,0,0,0,0,480,0.0,553,High
CUST-01641,Aaliya,February,23,Female,Single,0,Degree,KwaZulu-Natal,Self-Employed,33000.0,LSM 7-8,19200.0,3.2,41,580.48,24,0,0,Digital-Only,1,1,1,0,0,0,3,617,0.499,533,Low
CUST-01642,Vusi,Mokoena,66,Male,Divorced,1,Degree,Western Cape,Retired,22496.46,LSM 7-8,13600.0,2.6,24,641.15,15,6,0,Digital-Preferred,1,0,0,0,0,0,1,677,0.0,9999,Medium
CUST-01643,Samantha,van der Berg,18,Female,Single,0,Degree,Eastern Cape,Employed,32000.0,LSM 7-8,20600.0,1.5,39,701.47,18,1,3,Digital-Preferred,1,0,1,0,1,0,3,509,0.389,9999,Low
CUST-01644,Lethiwe,Ngubane,43,Male,Divorced,2,Degree,Gauteng,Employed,42100.0,Affluent,24100.0,2.5,47,216.78,4,5,2,Branch-Preferred,1,1,1,0,0,1,4,567,0.449,9999,Low
CUST-01645,Priya,Sithole,47,Male,Single,1,Matric,Gauteng,Retired,7063.87,LSM 1-4,6200.0,3.5,25,50.0,15,3,3,Digital-Preferred,1,0,0,1,0,0,2,521,0.61,341,High
CUST-01646,Pieter,Joubert,32,Male,Single,1,Degree,Western Cape,Employed,37700.0,LSM 7-8,24300.0,9.0,38,693.75,27,1,0,Digital-Only,1,1,1,1,0,1,5,710,0.326,246,Low
CUST-01647,Kim,Buthelezi,64,Female,Married,0,Matric,Gauteng,Unemployed,1007.25,LSM 1-4,400.0,8.6,3,93.81,14,0,0,Digital-Preferred,1,0,0,0,0,0,1,677,0.0,9999,Low
CUST-01648,Kagiso,Mthethwa,39,Male,Married,0,Diploma,Gauteng,Employed,23600.0,LSM 7-8,14100.0,13.6,33,364.71,13,5,3,Digital-Preferred,1,1,1,1,1,0,5,630,0.35,9999,Low
CUST-01649,Ayanda,Mokoena,63,Female,Divorced,0,Postgraduate,Limpopo,Self-Employed,118400.0,High Net Worth,80000.0,11.6,87,1167.18,16,2,2,Digital-Preferred,1,1,1,0,0,1,4,709,0.304,906,Low
CUST-01650,Megan,Ndlovu,50,Female,Married,2,Matric,KwaZulu-Natal,Unemployed,634.13,LSM 1-4,700.0,2.4,14,280.3,14,6,3,Digital-Preferred,0,0,0,0,0,0,0,530,0.0,1338,Medium
CUST-01651,Ashleigh,Hendricks,64,Female,Single,1,Matric,Gauteng,Unemployed,855.56,LSM 1-4,900.0,6.6,6,50.0,4,9,6,Branch-Preferred,1,0,0,0,0,0,1,467,0.0,483,Medium
